is_canceled,lead_time,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,adr,required_car_parking_spaces,total_of_special_requests,year_res_status_date,month_res_status_date,day_res_status_date,hotel_City Hotel,hotel_Resort Hotel,meal_BB,meal_FB,meal_HB,meal_SC,meal_Undefined,market_segment_Aviation,market_segment_Complementary,market_segment_Corporate,market_segment_Direct,market_segment_Groups,market_segment_Offline TA/TO,market_segment_Online TA,distribution_channel_Corporate,distribution_channel_Direct,distribution_channel_GDS,distribution_channel_TA/TO,reserved_room_type_A,reserved_room_type_B,reserved_room_type_C,reserved_room_type_D,reserved_room_type_E,reserved_room_type_F,reserved_room_type_G,reserved_room_type_H,deposit_type_No Deposit,deposit_type_Non Refund,deposit_type_Refundable,customer_type_Contract,customer_type_Group,customer_type_Transient,customer_type_Transient-Party
1.0,0.1875993640699523,0.23076923076923078,0.9333333333333333,0.0,0.03333333333333333,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.17275747508305647,0.0,0.0,1.0,0.1818181818181818,0.7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.11764705882352942,0.8653846153846154,0.2,0.08333333333333333,0.1,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.3926910299003322,0.0,0.0,0.6666666666667425,0.9090909090909091,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.29093799682034976,0.9230769230769231,0.06666666666666668,0.16666666666666666,0.03333333333333333,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.15946843853820597,0.0,0.0,0.6666666666667425,0.8181818181818182,0.8333333333333334,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.329093799682035,0.1153846153846154,0.4,0.08333333333333333,0.1,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.09745293466223698,0.0,0.0,1.0,0.09090909090909091,0.5333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.6550079491255962,0.6538461538461539,0.8,0.0,0.06666666666666667,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.13732004429678848,0.0,0.0,0.33333333333337123,0.8181818181818182,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.109697933227345,0.2692307692307693,0.1,0.08333333333333333,0.1,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.1788482834994463,0.0,0.2,0.6666666666667425,0.2727272727272727,0.23333333333333334,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.397456279809221,0.38461538461538464,0.8,0.08333333333333333,0.1,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.23720930232558138,0.0,0.0,0.6666666666667425,0.7272727272727273,0.5666666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.20190779014308427,0.4807692307692308,0.8,0.16666666666666666,0.1,0.03636363636363636,0.6666666666666666,0.0,0.0,0.0,0.0,0.4739756367663344,0.0,0.0,0.6666666666667425,0.09090909090909091,0.9333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.26073131955484896,0.826923076923077,0.9333333333333333,0.0,0.0,0.01818181818181818,0.0,0.0,1.0,0.0,0.018518518518518517,0.0,0.0,0.4,0.6666666666667425,0.8181818181818182,0.9333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.9230769230769231,0.0,0.08333333333333333,0.1,0.03636363636363636,0.0,0.1111111111111111,0.0,0.0,0.0,0.1378737541528239,0.0,0.0,0.6666666666667425,0.9999999999999999,0.13333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.1796502384737679,0.8461538461538461,0.03333333333333333,0.0,0.06666666666666667,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.08372093023255812,0.0,0.4,0.6666666666667425,0.7272727272727273,0.9666666666666667,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.22575516693163752,0.6153846153846154,0.5,0.0,0.13333333333333333,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.2768549280177187,0.0,0.0,1.0,0.1818181818181818,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.5516693163751988,0.6923076923076923,0.1,0.3333333333333333,0.2,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.18449612403100774,0.0,0.2,0.6666666666667425,0.6363636363636364,0.8666666666666667,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.3465818759936407,0.44230769230769235,0.26666666666666666,0.0,0.06666666666666667,0.03636363636363636,0.0,0.0,0.0,0.038461538461538464,0.0,0.2990033222591362,0.0,0.0,0.33333333333337123,0.9999999999999999,0.43333333333333335,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.12400635930047696,0.8076923076923077,0.6666666666666666,0.16666666666666666,0.06666666666666667,0.03636363636363636,0.3333333333333333,0.0,0.0,0.0,0.0,0.10826135105204873,0.0,0.0,0.6666666666667425,0.6363636363636364,0.1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.05246422893481718,0.6153846153846154,0.5666666666666667,0.08333333333333333,0.06666666666666667,0.03636363636363636,0.6666666666666666,0.0,0.0,0.0,0.0,0.6866002214839424,0.3333333333333333,0.8,1.0,0.6363636363636364,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.05882352941176471,0.7884615384615384,0.4,0.0,0.1,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.0,0.0,0.6666666666667425,0.7272727272727273,0.16666666666666669,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.34340222575516693,0.5961538461538461,0.23333333333333334,0.16666666666666666,0.2,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.28903654485049834,0.0,0.0,1.0,0.2727272727272727,0.03333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.24801271860095392,0.3076923076923077,0.8333333333333334,0.0,0.1,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.22148394241417496,0.0,0.0,0.6666666666667425,0.9090909090909091,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.022257551669316377,0.4038461538461539,0.0,0.0,0.1,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.18314507198228128,0.0,0.0,1.0,0.4545454545454545,0.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.020667726550079493,0.17307692307692307,0.13333333333333333,0.16666666666666666,0.0,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.1926910299003322,0.3333333333333333,0.0,1.0,0.1818181818181818,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.014308426073131956,0.2692307692307693,0.4,0.0,0.1,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.46511627906976744,0.0,0.2,1.0,0.2727272727272727,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.011128775834658189,0.5192307692307693,0.3,0.08333333333333333,0.13333333333333333,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.31893687707641194,0.0,0.2,1.0,0.5454545454545454,0.4666666666666667,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.03497615262321145,0.38461538461538464,0.7666666666666667,0.0,0.06666666666666667,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.5869324473975637,0.0,0.0,1.0,0.36363636363636365,0.8333333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.26232114467408585,0.5384615384615384,0.7,0.16666666666666666,0.16666666666666666,0.03636363636363636,0.0,0.0,1.0,0.0,0.018518518518518517,0.30897009966777406,0.0,0.0,1.0,0.5454545454545454,0.9333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.10651828298887123,0.3269230769230769,0.03333333333333333,0.0,0.1,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.24363233665559245,0.0,0.0,1.0,0.36363636363636365,0.13333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0397456279809221,0.826923076923077,0.8333333333333334,0.08333333333333333,0.06666666666666667,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.10764119601328903,0.0,0.2,0.33333333333337123,0.8181818181818182,0.43333333333333335,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.15580286168521465,0.7884615384615384,0.3333333333333333,0.0,0.03333333333333333,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.13067552602436322,0.0,0.2,0.6666666666667425,0.8181818181818182,0.3666666666666667,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.06518282988871224,0.8461538461538461,0.03333333333333333,0.08333333333333333,0.13333333333333333,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.06423034330011074,0.0,0.0,0.6666666666667425,0.9090909090909091,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.2782193958664547,0.3653846153846154,0.6,0.0,0.03333333333333333,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.19933554817275748,0.0,0.0,0.6666666666667425,0.9090909090909091,0.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.1573926868044515,0.3269230769230769,0.8666666666666667,0.16666666666666666,0.2,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.1788482834994463,0.0,0.2,0.6666666666667425,0.36363636363636365,0.13333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.06041335453100159,0.3461538461538462,0.2,0.16666666666666666,0.06666666666666667,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.2970099667774086,0.0,0.0,1.0,0.2727272727272727,0.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.3799682034976153,0.7307692307692307,0.5666666666666667,0.16666666666666666,0.1,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.24363233665559245,0.0,0.2,0.6666666666667425,0.7272727272727273,0.7333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.001589825119236884,0.1153846153846154,0.26666666666666666,0.0,0.03333333333333333,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.20155038759689922,0.0,0.0,0.6666666666667425,0.09090909090909091,0.3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.031796502384737683,0.057692307692307696,0.8333333333333334,0.08333333333333333,0.1,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.13554817275747508,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.03497615262321145,0.75,0.8333333333333334,0.08333333333333333,0.1,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.21009966777408637,0.0,0.2,0.6666666666667425,0.7272727272727273,0.9666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.007949125596184421,0.38461538461538464,0.7333333333333333,0.0,0.06666666666666667,0.01818181818181818,0.0,0.0,1.0,0.0,0.05555555555555555,0.1483942414174972,0.3333333333333333,0.2,1.0,0.36363636363636365,0.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.34022257551669316,0.2884615384615385,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.11561461794019934,0.0,0.4,0.6666666666667425,0.2727272727272727,0.5666666666666667,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0985691573926868,0.25000000000000006,0.16666666666666669,0.0,0.1,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.2990033222591362,0.0,0.0,1.0,0.09090909090909091,0.06666666666666668,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.001589825119236884,1.0000000000000002,0.8666666666666667,0.16666666666666666,0.16666666666666666,0.05454545454545454,0.0,0.0,0.0,0.0,0.0,0.19142857142857145,0.0,0.2,1.0,0.0,0.06666666666666668,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.3179650238473768,0.5769230769230769,0.1,0.16666666666666666,0.06666666666666667,0.05454545454545454,0.0,0.0,0.0,0.0,0.0,0.38870431893687707,0.0,0.2,1.0,0.5454545454545454,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.4562798092209857,0.7884615384615384,0.4666666666666667,0.0,0.03333333333333333,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.08194905869324473,0.0,0.0,0.33333333333337123,0.8181818181818182,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.33545310015898255,0.6538461538461539,0.9999999999999999,0.0,0.1,0.05454545454545454,0.0,0.0,0.0,0.0,0.0,0.3588039867109634,0.0,0.2,1.0,0.7272727272727273,0.06666666666666668,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.015898251192368842,0.8653846153846154,0.2,0.08333333333333333,0.06666666666666667,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.06644518272425248,0.0,0.0,0.6666666666667425,0.9090909090909091,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.3926868044515104,0.826923076923077,0.9,0.08333333333333333,0.06666666666666667,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.24363233665559245,0.0,0.0,0.6666666666667425,0.1818181818181818,0.4666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.06359300476947537,0.9230769230769231,0.0,0.16666666666666666,0.16666666666666666,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.14174972314507198,0.0,0.0,0.6666666666667425,0.9999999999999999,0.23333333333333334,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.004769475357710652,0.5192307692307693,0.3333333333333333,0.16666666666666666,0.03333333333333333,0.05454545454545454,0.0,0.0,0.0,0.0,0.0,0.3067552602436323,0.0,0.0,0.33333333333337123,0.5454545454545454,0.43333333333333335,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.1875993640699523,0.2692307692307693,0.06666666666666668,0.16666666666666666,0.03333333333333333,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.19335548172757475,0.0,0.2,0.33333333333337123,0.9999999999999999,0.9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.04769475357710652,0.3653846153846154,0.3666666666666667,0.0,0.06666666666666667,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.0,0.0,0.6666666666667425,0.2727272727272727,0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.09220985691573927,0.3653846153846154,0.23333333333333334,0.16666666666666666,0.0,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.12093023255813953,0.3333333333333333,0.2,0.6666666666667425,0.36363636363636365,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.4912559618441972,0.42307692307692313,0.23333333333333334,0.16666666666666666,0.1,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.16389811738648946,0.0,0.0,1.0,0.2727272727272727,0.13333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.06836248012718601,0.8653846153846154,0.26666666666666666,0.0,0.1,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.3912956810631229,0.0,0.4,0.6666666666667425,0.8181818181818182,0.16666666666666669,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.5769230769230769,0.9666666666666667,0.08333333333333333,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.14396456256921372,0.0,0.0,1.0,0.5454545454545454,0.9999999999999999,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.05246422893481718,0.019230769230769232,0.43333333333333335,0.16666666666666666,0.03333333333333333,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.1535548172757475,0.0,0.4,1.0,0.0,0.5333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.03656597774244833,0.15384615384615385,0.6666666666666666,0.08333333333333333,0.0,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.20155038759689922,0.0,0.2,0.6666666666667425,0.09090909090909091,0.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
