is_canceled,lead_time,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,adr,required_car_parking_spaces,total_of_special_requests,year_res_status_date,month_res_status_date,day_res_status_date,hotel_City Hotel,hotel_Resort Hotel,status_closed,status_in_progress,meal_BB,meal_FB,meal_HB,meal_SC,meal_Undefined,market_segment_Aviation,market_segment_Complementary,market_segment_Corporate,market_segment_Direct,market_segment_Groups,market_segment_Offline TA/TO,market_segment_Online TA,distribution_channel_Corporate,distribution_channel_Direct,distribution_channel_GDS,distribution_channel_TA/TO,reserved_room_type_A,reserved_room_type_B,reserved_room_type_C,reserved_room_type_D,reserved_room_type_E,reserved_room_type_F,reserved_room_type_G,reserved_room_type_H,deposit_type_No Deposit,deposit_type_Non Refund,deposit_type_Refundable,customer_type_Contract,customer_type_Group,customer_type_Transient,customer_type_Transient-Party
0.0,0.6666666666666666,0.15384615384615385,0.1,0.125,0.05263157894736842,0.5,0.0,0.0,0.0,0.0,0.0,0.19875776397515527,0.0,0.0,1.0,0.1818181818181818,0.16666666666666669,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.19047619047619047,0.4038461538461539,0.9666666666666667,0.0,0.05263157894736842,0.25,0.0,0.0,0.0,0.0,0.0,0.44720496894409933,0.0,0.0,1.0,0.36363636363636365,0.9999999999999999,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.047619047619047616,0.3269230769230769,0.8333333333333334,0.0,0.15789473684210525,0.5,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.5,0.25,0.5,0.2727272727272727,0.9333333333333333,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.7884615384615384,0.4,0.0,0.05263157894736842,0.5,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,0.0,0.0,0.0,0.8181818181818182,0.43333333333333335,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.9047619047619047,0.46153846153846156,0.4666666666666667,0.0,0.10526315789473684,0.25,0.0,0.0,0.0,0.0,0.0,0.40124223602484466,0.0,0.0,0.5,0.4545454545454545,0.5333333333333333,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.8571428571428571,0.1153846153846154,0.3666666666666667,0.125,0.10526315789473684,0.5,0.0,0.0,0.0,0.0,0.0,0.2826086956521739,0.0,0.0,0.5,0.09090909090909091,0.4666666666666667,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.19047619047619047,0.8076923076923077,0.5,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.14767080745341613,0.0,0.25,0.5,0.8181818181818182,0.5666666666666667,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.09523809523809523,0.3461538461538462,0.1,0.0,0.05263157894736842,0.25,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.0,0.0,0.5,0.36363636363636365,0.13333333333333333,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.14285714285714285,0.5961538461538461,0.13333333333333333,0.0,0.10526315789473684,0.5,0.0,0.0,0.0,0.0,0.0,0.46894409937888193,0.0,0.25,0.5,0.6363636363636364,0.2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.6666666666666666,0.9423076923076923,0.13333333333333333,0.125,0.10526315789473684,0.5,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.5,0.9999999999999999,0.23333333333333334,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.14285714285714285,0.25000000000000006,0.9666666666666667,0.0,0.15789473684210525,0.5,0.6666666666666666,0.1111111111111111,0.0,0.0,0.0,0.7877950310559005,0.0,0.5,0.5,0.2727272727272727,0.03333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.3333333333333333,0.5961538461538461,0.1,0.0,0.15789473684210525,0.5,0.0,0.0,0.0,0.0,0.0,0.46894409937888193,0.0,0.5,0.5,0.6363636363636364,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.07692307692307693,0.0,0.0,0.05263157894736842,0.25,0.0,0.0,0.0,0.0,0.0,0.10869565217391304,0.0,0.0,1.0,0.09090909090909091,0.03333333333333333,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.2857142857142857,0.9615384615384616,0.43333333333333335,0.125,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.11801242236024843,0.0,0.0,0.0,0.9999999999999999,0.4666666666666667,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.19047619047619047,0.5769230769230769,0.9999999999999999,0.0,0.10526315789473684,0.5,0.0,0.0,0.0,0.0,0.0,0.48074534161490684,0.0,0.75,0.0,0.5454545454545454,0.9999999999999999,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.047619047619047616,0.9807692307692307,0.6,0.125,0.10526315789473684,0.5,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.5,0.25,0.5,0.9999999999999999,0.7,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.47619047619047616,0.9230769230769231,0.06666666666666668,0.0,0.05263157894736842,0.25,0.0,0.0,0.0,0.0,0.0,0.13664596273291924,0.0,0.0,0.5,0.9999999999999999,0.1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.7142857142857142,0.9038461538461539,0.7,0.25,0.2631578947368421,0.5,0.0,0.0,0.0,0.0,0.0,0.2402173913043478,0.0,0.5,0.5,0.9090909090909091,0.7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.14285714285714285,0.9615384615384616,0.3666666666666667,0.125,0.10526315789473684,0.25,0.0,0.0,0.0,0.0,0.14814814814814814,0.09316770186335403,0.0,0.0,0.5,0.9999999999999999,0.4666666666666667,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.14285714285714285,0.6538461538461539,0.8333333333333334,0.125,0.10526315789473684,0.5,0.0,0.0,0.0,0.0,0.0,0.6055900621118012,0.0,0.5,0.5,0.6363636363636364,0.9333333333333333,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.47619047619047616,0.3461538461538462,0.16666666666666669,0.125,0.10526315789473684,0.5,0.0,0.0,0.0,0.0,0.0,0.45341614906832295,0.0,0.5,0.5,0.36363636363636365,0.26666666666666666,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.14285714285714285,0.8846153846153846,0.6,0.0,0.05263157894736842,0.5,0.0,0.0,0.0,0.0,0.0,0.2950310559006211,0.0,0.25,0.5,0.9090909090909091,0.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.8571428571428571,0.019230769230769232,0.43333333333333335,0.25,0.10526315789473684,0.5,0.0,0.0,0.0,0.0,0.0,0.25739130434782603,0.0,0.0,0.5,0.9999999999999999,0.9666666666666667,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.9523809523809523,0.44230769230769235,0.3666666666666667,0.125,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.30465838509316767,0.0,0.0,1.0,0.4545454545454545,0.4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.07692307692307693,0.9666666666666667,0.125,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.17701863354037267,0.0,0.0,1.0,0.0,0.9999999999999999,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.14285714285714285,0.75,0.0,0.0,0.05263157894736842,0.25,0.0,0.0,1.0,0.09090909090909091,0.018518518518518517,0.14906832298136646,0.0,0.0,0.0,0.8181818181818182,0.03333333333333333,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.17307692307692307,0.23333333333333334,0.0,0.05263157894736842,0.25,0.0,0.0,0.0,0.0,0.0,0.10869565217391304,0.0,0.0,1.0,0.1818181818181818,0.26666666666666666,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.09615384615384616,0.06666666666666668,0.0,0.10526315789473684,0.25,0.0,0.0,0.0,0.0,0.0,0.06987577639751552,0.0,0.0,0.5,0.09090909090909091,0.13333333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.3333333333333333,0.2692307692307693,0.43333333333333335,0.0,0.10526315789473684,0.5,0.0,0.0,0.0,0.0,0.0,0.49689440993788814,0.0,0.25,1.0,0.2727272727272727,0.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.047619047619047616,0.8846153846153846,0.5666666666666667,0.0,0.10526315789473684,0.5,0.0,0.0,0.0,0.0,0.0,0.2670807453416149,0.5,0.25,0.5,0.9090909090909091,0.6333333333333333,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.38095238095238093,0.9230769230769231,0.13333333333333333,0.25,0.05263157894736842,0.5,0.0,0.0,0.0,0.09090909090909091,0.0,0.21118012422360247,0.0,0.0,0.0,0.9090909090909091,0.9666666666666667,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.14285714285714285,0.5,0.9,0.0,0.21052631578947367,0.5,0.0,0.0,0.0,0.0,0.0,0.49223602484472045,0.0,0.5,0.5,0.5454545454545454,0.03333333333333333,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.3333333333333333,0.44230769230769235,0.23333333333333334,0.0,0.05263157894736842,0.25,0.0,0.0,0.0,0.0,0.0,0.2877329192546584,0.0,0.0,0.5,0.4545454545454545,0.2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.6666666666666666,0.42307692307692313,0.2,0.0,0.05263157894736842,0.25,0.0,0.0,1.0,0.0,0.018518518518518517,0.40527950310559,0.0,0.0,1.0,0.4545454545454545,0.23333333333333334,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.5714285714285714,0.21153846153846156,0.8,0.125,0.05263157894736842,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1818181818181818,0.8666666666666667,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.09523809523809523,0.42307692307692313,0.2,0.0,0.21052631578947367,0.5,0.0,0.0,0.0,0.0,0.0,0.43478260869565216,0.0,0.5,1.0,0.4545454545454545,0.16666666666666669,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.42857142857142855,0.7692307692307693,0.2,0.0,0.10526315789473684,0.5,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.5,0.5,0.8181818181818182,0.26666666666666666,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.9047619047619047,0.2884615384615385,0.5666666666666667,0.0,0.15789473684210525,0.25,0.0,0.0,0.0,0.0,0.0,0.24782608695652172,0.0,0.25,1.0,0.2727272727272727,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.38095238095238093,0.038461538461538464,0.5333333333333333,0.0,0.05263157894736842,0.25,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.0,0.0,1.0,0.0,0.4666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.2857142857142857,0.9615384615384616,0.4,0.0,0.10526315789473684,0.25,0.0,0.0,1.0,0.0,0.05555555555555555,0.09316770186335403,0.0,0.25,0.5,0.9999999999999999,0.4666666666666667,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.057692307692307696,0.8666666666666667,0.0,0.05263157894736842,0.25,0.0,0.0,0.0,0.0,0.0,0.23602484472049687,0.0,0.25,1.0,0.0,0.9,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.09523809523809523,0.9230769230769231,0.03333333333333333,0.0,0.05263157894736842,0.25,0.0,0.0,0.0,0.0,0.0,0.11801242236024843,0.0,0.0,0.0,0.9999999999999999,0.06666666666666668,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.09523809523809523,0.25000000000000006,0.13333333333333333,0.0,0.05263157894736842,0.25,0.0,0.0,1.0,0.0,0.2037037037037037,0.0,0.0,0.5,1.0,0.2727272727272727,0.16666666666666669,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.19047619047619047,0.21153846153846156,0.43333333333333335,0.125,0.05263157894736842,0.25,0.0,0.0,1.0,0.0,0.018518518518518517,0.10683229813664595,0.0,0.0,0.5,0.1818181818181818,0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.2857142857142857,0.8846153846153846,0.4666666666666667,0.25,0.2631578947368421,0.5,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.5,0.0,0.0,0.9090909090909091,0.7,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.09523809523809523,0.9423076923076923,0.3333333333333333,0.0,0.05263157894736842,0.25,0.0,0.0,0.0,0.0,0.0,0.2329192546583851,0.0,0.0,0.0,0.9999999999999999,0.3666666666666667,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.23809523809523808,0.7307692307692307,0.6333333333333333,0.25,0.0,0.5,0.0,0.0,1.0,0.09090909090909091,0.0,0.3105590062111801,0.0,0.0,0.0,0.7272727272727273,0.4666666666666667,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.21153846153846156,0.6333333333333333,0.125,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.21739130434782608,0.0,0.0,1.0,0.1818181818181818,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.047619047619047616,0.3653846153846154,0.23333333333333334,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.15093167701863353,0.0,0.25,0.5,0.36363636363636365,0.2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.13461538461538464,0.6666666666666666,0.0,0.10526315789473684,0.5,0.0,0.0,0.0,0.0,0.0,0.24844720496894407,0.0,0.0,1.0,0.09090909090909091,0.7333333333333333,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.38095238095238093,0.07692307692307693,0.8666666666666667,0.25,0.21052631578947367,0.5,0.0,0.0,0.0,0.0,0.0,0.22732919254658385,0.0,0.25,0.5,0.09090909090909091,0.03333333333333333,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.6666666666666666,0.07692307692307693,0.06666666666666668,0.0,0.05263157894736842,0.5,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.25,1.0,0.09090909090909091,0.1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.19230769230769235,0.5333333333333333,0.0,0.05263157894736842,0.5,0.0,0.0,0.0,0.0,0.0,0.037267080745341616,0.0,0.0,1.0,0.1818181818181818,0.5333333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.2857142857142857,0.8846153846153846,0.5,0.0,0.05263157894736842,0.25,0.0,0.0,0.0,0.0,0.0,0.37267080745341613,0.0,0.0,0.5,0.9090909090909091,0.5333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.6190476190476191,0.46153846153846156,0.3666666666666667,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3571428571428571,0.0,0.0,0.5,0.4545454545454545,0.23333333333333334,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
